Time_odroid,Current_Time,Latitude,Latitude_direction,Longitude,Longitude_direction,Number_of_satellites
1522236303.28,13:24:45,49.1231028333,N,9.20817766667,E,09
1522236304.28,13:24:46,49.1231033333,N,9.20821216667,E,09
1522236305.28,13:24:47,49.1231035,N,9.2082435,E,09
1522236306.28,13:24:48,49.1230958333,N,9.20827133333,E,09
1522236307.28,13:24:49,49.1230873333,N,9.20828916667,E,09
1522236308.28,13:24:50,49.1230766667,N,9.20829466667,E,09
1522236309.28,13:24:51,49.1230685,N,9.20829616667,E,09
1522236310.28,13:24:52,49.1230616667,N,9.20829416667,E,09
1522236311.28,13:24:53,49.1230578333,N,9.20829466667,E,09
1522236312.28,13:24:54,49.1230563333,N,9.20829266667,E,09
1522236313.29,13:24:55,49.1230548333,N,9.20829083333,E,09
1522236314.28,13:24:56,49.1230551667,N,9.208294,E,09
1522236315.28,13:24:57,49.1230545,N,9.208295,E,09
1522236316.28,13:24:58,49.123054,N,9.2082955,E,09
1522236317.28,13:24:59,49.1230551667,N,9.2082985,E,09
1522236318.28,13:25:00,49.1230521667,N,9.20829933333,E,09
1522236319.28,13:25:01,49.12305,N,9.20829733333,E,09
1522236320.28,13:25:02,49.1230475,N,9.20829616667,E,09
1522236321.29,13:25:03,49.1230476667,N,9.20829566667,E,09
1522236322.28,13:25:04,49.1230471667,N,9.20829533333,E,09
1522236323.28,13:25:05,49.1230475,N,9.2082945,E,09
1522236324.28,13:25:06,49.1230471667,N,9.20829433333,E,09
1522236325.28,13:25:07,49.1230461667,N,9.20829383333,E,09
